ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,RequirementType,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
1916,2.3.5.5.7,Need to Share ESS Organizational Metadata,Optional,Yes / No,3.3.5.6.4.3.12,Restrictions - ESS Metadata,Response Message,O,Yes / No,,TMDD_N53R782_Restrictions___ESS_Metadata_Supported,FALSE,TMDD_N53R782_Restrictions___ESS_Metadata_Parameter,,TMDD_N53_Flag,FALSE
1917,2.3.5.5.7,Need to Share ESS Organizational Metadata,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N53R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N53R13_Contents_of_the_Error_Report_Parameter,,TMDD_N53_Flag,FALSE
1918,2.3.5.5.7,Need to Share ESS Organizational Metadata,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N53R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N53R14_Required_Error_Report_Contents_Parameter,,TMDD_N53_Flag,FALSE
1919,2.3.5.5.7,Need to Share ESS Organizational Metadata,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N53R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N53R15_Restrictions___Error_Report_Parameter,,TMDD_N53_Flag,FALSE
1920,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.7.1.1,Send Gate Inventory Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N54R783_Send_Gate_Inventory_Information_Upon_Request_Supported,TRUE,TMDD_N54R783_Send_Gate_Inventory_Information_Upon_Request_Parameter,60000,TMDD_N54_Flag,FALSE
1921,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.7.1.2,Publish Gate Inventory Information,Dialogs,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center. See Section 3.4.1.,TMDD_N54R784_Publish_Gate_Inventory_Information_Supported,FALSE,TMDD_N54R784_Publish_Gate_Inventory_Information_Parameter,90000,TMDD_N54_Flag,FALSE
1922,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.7.1.3,Subscribe to Gate Inventory Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N54R785_Subscribe_to_Gate_Inventory_Information_Supported,FALSE,TMDD_N54R785_Subscribe_to_Gate_Inventory_Information_Parameter,60000,TMDD_N54_Flag,FALSE
1923,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1,Contents of Device Information Request,Request Message,M,Yes,,TMDD_N54R364_Contents_of_Device_Information_Request_Supported,TRUE,TMDD_N54R364_Contents_of_Device_Information_Request_Parameter,,TMDD_N54_Flag,FALSE
1924,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.1,Required Device Information Request Content,Request Message,M,Yes,,TMDD_N54R365_Required_Device_Information_Request_Content_Supported,TRUE,TMDD_N54R365_Required_Device_Information_Request_Content_Parameter,,TMDD_N54_Flag,FALSE
1925,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),Request Message,O,Yes / No,,TMDD_N54R366_Authentication___Device_Information__DeviceAuth__Supported,FALSE,TMDD_N54R366_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N54_Flag,FALSE
1926,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,Request Message,DeviceAuth:O,Yes / No / NA,,TMDD_N54R367_Operator_Identifier___Device_Information_Supported,FALSE,TMDD_N54R367_Operator_Identifier___Device_Information_Parameter,,TMDD_N54_Flag,FALSE
1927,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,Request Message,O,Yes / No,,TMDD_N54R368_External_Center_Organization___Device_Information_Supported,FALSE,TMDD_N54R368_External_Center_Organization___Device_Information_Parameter,,TMDD_N54_Flag,FALSE
1928,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.1,Device Identifier Filter,Request Message,O,Yes / No,,TMDD_N54R369_Device_Identifier_Filter_Supported,FALSE,TMDD_N54R369_Device_Identifier_Filter_Parameter,,TMDD_N54_Flag,FALSE
1929,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,Request Message,O,Yes / No,,TMDD_N54R370_Roadway_Network_Identifier_Filter_Supported,FALSE,TMDD_N54R370_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N54_Flag,FALSE
1930,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.3,Link Identifier Filter,Request Message,O,Yes / No,,TMDD_N54R371_Link_Identifier_Filter_Supported,FALSE,TMDD_N54R371_Link_Identifier_Filter_Parameter,,TMDD_N54_Flag,FALSE
1931,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.4,Route Designator Filter,Request Message,O,Yes / No,,TMDD_N54R372_Route_Designator_Filter_Supported,FALSE,TMDD_N54R372_Route_Designator_Filter_Parameter,,TMDD_N54_Flag,FALSE
1932,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.5,Linear Reference Filter,Request Message,O,Yes / No,,TMDD_N54R373_Linear_Reference_Filter_Supported,FALSE,TMDD_N54R373_Linear_Reference_Filter_Parameter,,TMDD_N54_Flag,FALSE
1933,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.7.1.4,Contents of the Gate Inventory Request,Request Message,M,Yes,,TMDD_N54R786_Contents_of_the_Gate_Inventory_Request_Supported,TRUE,TMDD_N54R786_Contents_of_the_Gate_Inventory_Request_Parameter,,TMDD_N54_Flag,FALSE
1934,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1,Contents of the Device Inventory Header,Response Message,M,Yes,,TMDD_N54R378_Contents_of_the_Device_Inventory_Header_Supported,TRUE,TMDD_N54R378_Contents_of_the_Device_Inventory_Header_Parameter,,TMDD_N54_Flag,FALSE
1935,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.1,Required Device Inventory Content,Response Message,M,Yes,,TMDD_N54R379_Required_Device_Inventory_Content_Supported,TRUE,TMDD_N54R379_Required_Device_Inventory_Content_Parameter,,TMDD_N54_Flag,FALSE
1936,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.1,Restrictions - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R380_Restrictions___Device_Inventory_Supported,FALSE,TMDD_N54R380_Restrictions___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1937,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.2,Device Description,Response Message,O,Yes / No,,TMDD_N54R381_Device_Description_Supported,FALSE,TMDD_N54R381_Device_Description_Parameter,,TMDD_N54_Flag,FALSE
1938,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.3,Device Control Type,Response Message,O,Yes / No,,TMDD_N54R382_Device_Control_Type_Supported,FALSE,TMDD_N54R382_Device_Control_Type_Parameter,,TMDD_N54_Flag,FALSE
1939,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.4,Controller Description,Response Message,O,Yes / No,,TMDD_N54R383_Controller_Description_Supported,FALSE,TMDD_N54R383_Controller_Description_Parameter,,TMDD_N54_Flag,FALSE
1940,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.5,Roadway Network Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R384_Roadway_Network_Identifier___Device_Inventory_Supported,FALSE,TMDD_N54R384_Roadway_Network_Identifier___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1941,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.6,Node Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R385_Node_Identifier___Device_Inventory_Supported,FALSE,TMDD_N54R385_Node_Identifier___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1942,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.7,Node Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R386_Node_Name___Device_Inventory_Supported,FALSE,TMDD_N54R386_Node_Name___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1943,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.8,Link Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R387_Link_Identifier___Device_Inventory_Supported,FALSE,TMDD_N54R387_Link_Identifier___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1944,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.9,Link Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R388_Link_Name___Device_Inventory_Supported,FALSE,TMDD_N54R388_Link_Name___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1945,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.10,Link Direction - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R389_Link_Direction___Device_Inventory_Supported,FALSE,TMDD_N54R389_Link_Direction___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1946,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.11,Linear Reference - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R390_Linear_Reference___Device_Inventory_Supported,FALSE,TMDD_N54R390_Linear_Reference___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1947,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.12,Linear Reference Version,Response Message,O,Yes / No,,TMDD_N54R391_Linear_Reference_Version_Supported,FALSE,TMDD_N54R391_Linear_Reference_Version_Parameter,,TMDD_N54_Flag,FALSE
1948,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.13,Route Designator - Device Inventory,Response Message,O,Yes / No,,TMDD_N54R392_Route_Designator___Device_Inventory_Supported,FALSE,TMDD_N54R392_Route_Designator___Device_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1949,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.14,Device Uniform Resource Locator (URL) (DeviceURL),Response Message,O,Yes / No,,TMDD_N54R393_Device_Uniform_Resource_Locator__URL___DeviceURL__Supported,FALSE,TMDD_N54R393_Device_Uniform_Resource_Locator__URL___DeviceURL__Parameter,,TMDD_N54_Flag,FALSE
1950,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.15,Device URL Reference Medium,Response Message,DeviceURL:O,Yes / No / NA,,TMDD_N54R394_Device_URL_Reference_Medium_Supported,FALSE,TMDD_N54R394_Device_URL_Reference_Medium_Parameter,,TMDD_N54_Flag,FALSE
1951,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.16,Device Inventory Date and Time Change Information,Response Message,O,Yes / No,,TMDD_N54R395_Device_Inventory_Date_and_Time_Change_Information_Supported,FALSE,TMDD_N54R395_Device_Inventory_Date_and_Time_Change_Information_Parameter,,TMDD_N54_Flag,FALSE
1952,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.7.1.5,Contents of the Gate Inventory Information,Response Message,M,Yes,,TMDD_N54R787_Contents_of_the_Gate_Inventory_Information_Supported,TRUE,TMDD_N54R787_Contents_of_the_Gate_Inventory_Information_Parameter,,TMDD_N54_Flag,FALSE
1953,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.7.1.5.1,Required Gate Inventory Content,Response Message,M,Yes,,TMDD_N54R788_Required_Gate_Inventory_Content_Supported,TRUE,TMDD_N54R788_Required_Gate_Inventory_Content_Parameter,,TMDD_N54_Flag,FALSE
1954,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.5.7.1.5.2.1,Number of Lanes - Gate Inventory,Response Message,O,Yes / No,,TMDD_N54R789_Number_of_Lanes___Gate_Inventory_Supported,FALSE,TMDD_N54R789_Number_of_Lanes___Gate_Inventory_Parameter,,TMDD_N54_Flag,FALSE
1955,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N54R13_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N54R13_Contents_of_the_Error_Report_Parameter,,TMDD_N54_Flag,FALSE
1956,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N54R14_Required_Error_Report_Contents_Supported,TRUE,TMDD_N54R14_Required_Error_Report_Contents_Parameter,,TMDD_N54_Flag,FALSE
1957,2.3.5.6.1,Need to Share Gate Inventory,Optional,Yes / No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N54R15_Restrictions___Error_Report_Supported,FALSE,TMDD_N54R15_Restrictions___Error_Report_Parameter,,TMDD_N54_Flag,FALSE
1958,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.7.1.2,Publish Gate Inventory Information,Dialogs,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 15 minutes) after the information is updated in the owner center. See Section 3.4.1.,TMDD_N55R784_Publish_Gate_Inventory_Information_Supported,FALSE,TMDD_N55R784_Publish_Gate_Inventory_Information_Parameter,90000,TMDD_N55_Flag,FALSE
1959,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.7.1.3,Subscribe to Gate Inventory Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N55R785_Subscribe_to_Gate_Inventory_Information_Supported,FALSE,TMDD_N55R785_Subscribe_to_Gate_Inventory_Information_Parameter,60000,TMDD_N55_Flag,FALSE
1960,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1,Contents of Device Information Request,Request Message,M,Yes,,TMDD_N55R364_Contents_of_Device_Information_Request_Supported,TRUE,TMDD_N55R364_Contents_of_Device_Information_Request_Parameter,,TMDD_N55_Flag,FALSE
1961,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.1,Required Device Information Request Content,Request Message,M,Yes,,TMDD_N55R365_Required_Device_Information_Request_Content_Supported,TRUE,TMDD_N55R365_Required_Device_Information_Request_Content_Parameter,,TMDD_N55_Flag,FALSE
1962,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),Request Message,O,Yes / No,,TMDD_N55R366_Authentication___Device_Information__DeviceAuth__Supported,FALSE,TMDD_N55R366_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N55_Flag,FALSE
1963,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,Request Message,DeviceAuth:O,Yes / No / NA,,TMDD_N55R367_Operator_Identifier___Device_Information_Supported,FALSE,TMDD_N55R367_Operator_Identifier___Device_Information_Parameter,,TMDD_N55_Flag,FALSE
1964,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,Request Message,O,Yes / No,,TMDD_N55R368_External_Center_Organization___Device_Information_Supported,FALSE,TMDD_N55R368_External_Center_Organization___Device_Information_Parameter,,TMDD_N55_Flag,FALSE
1965,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.1,Device Identifier Filter,Request Message,O,Yes / No,,TMDD_N55R369_Device_Identifier_Filter_Supported,FALSE,TMDD_N55R369_Device_Identifier_Filter_Parameter,,TMDD_N55_Flag,FALSE
1966,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,Request Message,O,Yes / No,,TMDD_N55R370_Roadway_Network_Identifier_Filter_Supported,FALSE,TMDD_N55R370_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N55_Flag,FALSE
1967,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.3,Link Identifier Filter,Request Message,O,Yes / No,,TMDD_N55R371_Link_Identifier_Filter_Supported,FALSE,TMDD_N55R371_Link_Identifier_Filter_Parameter,,TMDD_N55_Flag,FALSE
1968,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.4,Route Designator Filter,Request Message,O,Yes / No,,TMDD_N55R372_Route_Designator_Filter_Supported,FALSE,TMDD_N55R372_Route_Designator_Filter_Parameter,,TMDD_N55_Flag,FALSE
1969,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.1.1.3.5,Linear Reference Filter,Request Message,O,Yes / No,,TMDD_N55R373_Linear_Reference_Filter_Supported,FALSE,TMDD_N55R373_Linear_Reference_Filter_Parameter,,TMDD_N55_Flag,FALSE
1970,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.7.1.4,Contents of the Gate Inventory Request,Request Message,M,Yes,,TMDD_N55R786_Contents_of_the_Gate_Inventory_Request_Supported,TRUE,TMDD_N55R786_Contents_of_the_Gate_Inventory_Request_Parameter,,TMDD_N55_Flag,FALSE
1971,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1,Contents of the Device Inventory Header,Response Message,M,Yes,,TMDD_N55R378_Contents_of_the_Device_Inventory_Header_Supported,TRUE,TMDD_N55R378_Contents_of_the_Device_Inventory_Header_Parameter,,TMDD_N55_Flag,FALSE
1972,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.1,Required Device Inventory Content,Response Message,M,Yes,,TMDD_N55R379_Required_Device_Inventory_Content_Supported,TRUE,TMDD_N55R379_Required_Device_Inventory_Content_Parameter,,TMDD_N55_Flag,FALSE
1973,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.1,Restrictions - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R380_Restrictions___Device_Inventory_Supported,FALSE,TMDD_N55R380_Restrictions___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1974,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.2,Device Description,Response Message,O,Yes / No,,TMDD_N55R381_Device_Description_Supported,FALSE,TMDD_N55R381_Device_Description_Parameter,,TMDD_N55_Flag,FALSE
1975,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.3,Device Control Type,Response Message,O,Yes / No,,TMDD_N55R382_Device_Control_Type_Supported,FALSE,TMDD_N55R382_Device_Control_Type_Parameter,,TMDD_N55_Flag,FALSE
1976,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.4,Controller Description,Response Message,O,Yes / No,,TMDD_N55R383_Controller_Description_Supported,FALSE,TMDD_N55R383_Controller_Description_Parameter,,TMDD_N55_Flag,FALSE
1977,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.5,Roadway Network Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R384_Roadway_Network_Identifier___Device_Inventory_Supported,FALSE,TMDD_N55R384_Roadway_Network_Identifier___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1978,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.6,Node Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R385_Node_Identifier___Device_Inventory_Supported,FALSE,TMDD_N55R385_Node_Identifier___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1979,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.7,Node Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R386_Node_Name___Device_Inventory_Supported,FALSE,TMDD_N55R386_Node_Name___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1980,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.8,Link Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R387_Link_Identifier___Device_Inventory_Supported,FALSE,TMDD_N55R387_Link_Identifier___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1981,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.9,Link Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R388_Link_Name___Device_Inventory_Supported,FALSE,TMDD_N55R388_Link_Name___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1982,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.10,Link Direction - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R389_Link_Direction___Device_Inventory_Supported,FALSE,TMDD_N55R389_Link_Direction___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1983,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.11,Linear Reference - Device Inventory,Response Message,O,Yes / No,,TMDD_N55R390_Linear_Reference___Device_Inventory_Supported,FALSE,TMDD_N55R390_Linear_Reference___Device_Inventory_Parameter,,TMDD_N55_Flag,FALSE
1984,2.3.5.6.2,Need to Share Updated Gate Inventory,Optional,Yes / No,3.3.5.1.2.1.2.12,Linear Reference Version,Response Message,O,Yes / No,,TMDD_N55R391_Linear_Reference_Version_Supported,FALSE,TMDD_N55R391_Linear_Reference_Version_Parameter,,TMDD_N55_Flag,FALSE
