Name,ScriptFile,DataFile,Description,Type
TCS-52-dlDeviceInformationSubscription-OC-InValid-6,TPS-52-dlDeviceInformationSubscription-OC.xml,TCS-52-dlDeviceInformationSubscription-OC-InValid-6.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,EC
TCS-52-dlDeviceInformationSubscription-OC-InValid-7,TPS-52-dlDeviceInformationSubscription-OC.xml,TCS-52-dlDeviceInformationSubscription-OC-InValid-7.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,EC
TCS-52-dlDeviceInformationSubscription-EC-Valid,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-Valid.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for a valid response result.,OC
TCS-52-dlDeviceInformationSubscription-EC-InValid-1,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-InValid-1.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,OC
TCS-52-dlDeviceInformationSubscription-EC-InValid-2,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-InValid-2.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,OC
TCS-52-dlDeviceInformationSubscription-EC-InValid-3,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-InValid-3.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,OC
TCS-52-dlDeviceInformationSubscription-EC-InValid-4,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-InValid-4.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 4 (message is not well formed or cannot be parsed).,OC
TCS-52-dlDeviceInformationSubscription-EC-InValid-5,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-InValid-5.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 5 (out of range values).,OC
TCS-52-dlDeviceInformationSubscription-EC-InValid-6,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-InValid-6.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 6 (permission not granted for request).,OC
TCS-52-dlDeviceInformationSubscription-EC-InValid-7,TPS-52-dlDeviceInformationSubscription-EC.xml,TCS-52-dlDeviceInformationSubscription-EC-InValid-7.data,This test case is used to verify the SUTs support of the dlDeviceInformationSubscription dialog as an EC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.6 [Need to Receive a Qualified ESS Report]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 7 (authentication not recognized).,OC
TCS-53-dlESSObservationMetadataRequest-OC-Valid,TPS-53-dlESSObservationMetadataRequest-OC.xml,TCS-53-dlESSObservationMetadataRequest-OC-Valid.data,This test case is used to verify the SUTs support of the dlESSObservationMetadataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.7 [Need to Share ESS Organizational Metadata]. This Test Case tests for a valid response result.,EC
TCS-53-dlESSObservationMetadataRequest-OC-InValid-1,TPS-53-dlESSObservationMetadataRequest-OC.xml,TCS-53-dlESSObservationMetadataRequest-OC-InValid-1.data,This test case is used to verify the SUTs support of the dlESSObservationMetadataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.7 [Need to Share ESS Organizational Metadata]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 1 (unknown processing error).,EC
TCS-53-dlESSObservationMetadataRequest-OC-InValid-2,TPS-53-dlESSObservationMetadataRequest-OC.xml,TCS-53-dlESSObservationMetadataRequest-OC-InValid-2.data,This test case is used to verify the SUTs support of the dlESSObservationMetadataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.7 [Need to Share ESS Organizational Metadata]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 2 (center does not support this type message).,EC
TCS-53-dlESSObservationMetadataRequest-OC-InValid-3,TPS-53-dlESSObservationMetadataRequest-OC.xml,TCS-53-dlESSObservationMetadataRequest-OC-InValid-3.data,This test case is used to verify the SUTs support of the dlESSObservationMetadataRequest dialog as an OC using the variable values specified by the Test Plan.    This test case supports verification of requirements related to user need 2.3.5.5.7 [Need to Share ESS Organizational Metadata]. This Test Case tests for an invalid response result. An error response message is expected be returned with an error-code set to 3 (missing information prevents processing message).,EC
