ID,UN ID,User Need,NeedConformance,NeedSupport,Requirement ID,Requirement,RequirementType,Conformance,Support,Other Requirements,ReqFlag,ReqFlagValue,OtherReqParameter,OtherRequirementValues,NeedFlag,NeedFlagValue
1688,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.6,Node Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N48R381_Node_Identifier___Device_Inventory_Supported,FALSE,TMDD_N48R381_Node_Identifier___Device_Inventory_Parameter,,TMDD_N48_Flag,FALSE
1689,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.7,Node Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N48R382_Node_Name___Device_Inventory_Supported,FALSE,TMDD_N48R382_Node_Name___Device_Inventory_Parameter,,TMDD_N48_Flag,FALSE
1690,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.8,Link Identifier - Device Inventory,Response Message,O,Yes / No,,TMDD_N48R383_Link_Identifier___Device_Inventory_Supported,FALSE,TMDD_N48R383_Link_Identifier___Device_Inventory_Parameter,,TMDD_N48_Flag,FALSE
1691,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.9,Link Name - Device Inventory,Response Message,O,Yes / No,,TMDD_N48R384_Link_Name___Device_Inventory_Supported,FALSE,TMDD_N48R384_Link_Name___Device_Inventory_Parameter,,TMDD_N48_Flag,FALSE
1692,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.10,Link Direction - Device Inventory,Response Message,O,Yes / No,,TMDD_N48R385_Link_Direction___Device_Inventory_Supported,FALSE,TMDD_N48R385_Link_Direction___Device_Inventory_Parameter,,TMDD_N48_Flag,FALSE
1693,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.11,Linear Reference - Device Inventory,Response Message,O,Yes / No,,TMDD_N48R386_Linear_Reference___Device_Inventory_Supported,FALSE,TMDD_N48R386_Linear_Reference___Device_Inventory_Parameter,,TMDD_N48_Flag,FALSE
1694,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.12,Linear Reference Version,Response Message,O,Yes / No,,TMDD_N48R387_Linear_Reference_Version_Supported,FALSE,TMDD_N48R387_Linear_Reference_Version_Parameter,,TMDD_N48_Flag,FALSE
1695,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.13,Route Designator - Device Inventory,Response Message,O,Yes / No,,TMDD_N48R388_Route_Designator___Device_Inventory_Supported,FALSE,TMDD_N48R388_Route_Designator___Device_Inventory_Parameter,,TMDD_N48_Flag,FALSE
1696,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.14,Device Uniform Resource Locator (URL) (DeviceURL),Response Message,O,Yes / No,,TMDD_N48R389_Device_Uniform_Resource_Locator__URL___DeviceURL__Supported,FALSE,TMDD_N48R389_Device_Uniform_Resource_Locator__URL___DeviceURL__Parameter,,TMDD_N48_Flag,FALSE
1697,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.15,Device URL Reference Medium,Response Message,DeviceURL:O,Yes / No / NA,,TMDD_N48R390_Device_URL_Reference_Medium_Supported,FALSE,TMDD_N48R390_Device_URL_Reference_Medium_Parameter,,TMDD_N48_Flag,FALSE
1698,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.1.2.1.2.16,Device Inventory Date and Time Change Information,Response Message,O,Yes / No,,TMDD_N48R391_Device_Inventory_Date_and_Time_Change_Information_Supported,FALSE,TMDD_N48R391_Device_Inventory_Date_and_Time_Change_Information_Parameter,,TMDD_N48_Flag,FALSE
1699,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5,Contents of the ESS Inventory Information,Response Message,M,Yes,,TMDD_N48R658_Contents_of_the_ESS_Inventory_Information_Supported,TRUE,TMDD_N48R658_Contents_of_the_ESS_Inventory_Information_Parameter,,TMDD_N48_Flag,FALSE
1700,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5.1,Required ESS Inventory Content,Response Message,M,Yes,,TMDD_N48R659_Required_ESS_Inventory_Content_Supported,TRUE,TMDD_N48R659_Required_ESS_Inventory_Content_Parameter,,TMDD_N48_Flag,FALSE
1701,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5.2.1,Lane Number - ESS,Response Message,O,Yes / No,,TMDD_N48R660_Lane_Number___ESS_Supported,FALSE,TMDD_N48R660_Lane_Number___ESS_Parameter,,TMDD_N48_Flag,FALSE
1702,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5.2.2,Device Elevation,Response Message,O,Yes / No,,TMDD_N48R661_Device_Elevation_Supported,FALSE,TMDD_N48R661_Device_Elevation_Parameter,,TMDD_N48_Flag,FALSE
1703,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5.2.3,Device Height,Response Message,O,Yes / No,,TMDD_N48R662_Device_Height_Supported,FALSE,TMDD_N48R662_Device_Height_Parameter,,TMDD_N48_Flag,FALSE
1704,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5.2.4,Device Type,Response Message,O,Yes / No,,TMDD_N48R663_Device_Type_Supported,FALSE,TMDD_N48R663_Device_Type_Parameter,,TMDD_N48_Flag,FALSE
1705,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5.2.5,Device Operation Type,Response Message,O,Yes / No,,TMDD_N48R664_Device_Operation_Type_Supported,FALSE,TMDD_N48R664_Device_Operation_Type_Parameter,,TMDD_N48_Flag,FALSE
1706,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.5.6.1.5.2.6,Device Mobility Type,Response Message,O,Yes / No,,TMDD_N48R665_Device_Mobility_Type_Supported,FALSE,TMDD_N48R665_Device_Mobility_Type_Parameter,,TMDD_N48_Flag,FALSE
1707,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N48R12_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N48R12_Contents_of_the_Error_Report_Parameter,,TMDD_N48_Flag,FALSE
1708,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N48R13_Required_Error_Report_Contents_Supported,TRUE,TMDD_N48R13_Required_Error_Report_Contents_Parameter,,TMDD_N48_Flag,FALSE
1709,2.3.5.5.2,Need to Share Updated ESS Inventory,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N48R14_Restrictions___Error_Report_Supported,FALSE,TMDD_N48R14_Restrictions___Error_Report_Parameter,,TMDD_N48_Flag,FALSE
1710,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.6.2.1,Send ESS Status Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N49R666_Send_ESS_Status_Information_Upon_Request_Supported,TRUE,TMDD_N49R666_Send_ESS_Status_Information_Upon_Request_Parameter,60000,TMDD_N49_Flag,FALSE
1711,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.6.2.2,Publish ESS Status Information,Dialogs,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 1 minute) after the information is updated in the owner center. See Section 3.4.1.,TMDD_N49R667_Publish_ESS_Status_Information_Supported,FALSE,TMDD_N49R667_Publish_ESS_Status_Information_Parameter,900000,TMDD_N49_Flag,FALSE
1712,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.6.2.3,Subscribe to ESS Status Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N49R668_Subscribe_to_ESS_Status_Information_Supported,FALSE,TMDD_N49R668_Subscribe_to_ESS_Status_Information_Parameter,60000,TMDD_N49_Flag,FALSE
1713,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1,Contents of Device Information Request,Request Message,M,Yes,,TMDD_N49R362_Contents_of_Device_Information_Request_Supported,TRUE,TMDD_N49R362_Contents_of_Device_Information_Request_Parameter,,TMDD_N49_Flag,FALSE
1714,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.1,Required Device Information Request Content,Request Message,M,Yes,,TMDD_N49R363_Required_Device_Information_Request_Content_Supported,TRUE,TMDD_N49R363_Required_Device_Information_Request_Content_Parameter,,TMDD_N49_Flag,FALSE
1715,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),Request Message,O,Yes / No,,TMDD_N49R364_Authentication___Device_Information__DeviceAuth__Supported,FALSE,TMDD_N49R364_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N49_Flag,FALSE
1716,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,Request Message,DeviceAuth:O,Yes / No / NA,,TMDD_N49R365_Operator_Identifier___Device_Information_Supported,FALSE,TMDD_N49R365_Operator_Identifier___Device_Information_Parameter,,TMDD_N49_Flag,FALSE
1717,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,Request Message,O,Yes / No,,TMDD_N49R366_External_Center_Organization___Device_Information_Supported,FALSE,TMDD_N49R366_External_Center_Organization___Device_Information_Parameter,,TMDD_N49_Flag,FALSE
1718,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.3.1,Device Identifier Filter,Request Message,O,Yes / No,,TMDD_N49R367_Device_Identifier_Filter_Supported,FALSE,TMDD_N49R367_Device_Identifier_Filter_Parameter,,TMDD_N49_Flag,FALSE
1719,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,Request Message,O,Yes / No,,TMDD_N49R368_Roadway_Network_Identifier_Filter_Supported,FALSE,TMDD_N49R368_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N49_Flag,FALSE
1720,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.3.3,Link Identifier Filter,Request Message,O,Yes / No,,TMDD_N49R369_Link_Identifier_Filter_Supported,FALSE,TMDD_N49R369_Link_Identifier_Filter_Parameter,,TMDD_N49_Flag,FALSE
1721,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.3.4,Route Designator Filter,Request Message,O,Yes / No,,TMDD_N49R370_Route_Designator_Filter_Supported,FALSE,TMDD_N49R370_Route_Designator_Filter_Parameter,,TMDD_N49_Flag,FALSE
1722,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.1.1.3.5,Linear Reference Filter,Request Message,O,Yes / No,,TMDD_N49R371_Linear_Reference_Filter_Supported,FALSE,TMDD_N49R371_Linear_Reference_Filter_Parameter,,TMDD_N49_Flag,FALSE
1723,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.6.2.4,Contents of the ESS Status Request,Request Message,M,Yes,,TMDD_N49R669_Contents_of_the_ESS_Status_Request_Supported,TRUE,TMDD_N49R669_Contents_of_the_ESS_Status_Request_Parameter,,TMDD_N49_Flag,FALSE
1724,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1,Contents of the Device Status Header,Response Message,M,Yes,,TMDD_N49R392_Contents_of_the_Device_Status_Header_Supported,TRUE,TMDD_N49R392_Contents_of_the_Device_Status_Header_Parameter,,TMDD_N49_Flag,FALSE
1725,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.1,Required Device Status Header Content,Response Message,M,Yes,,TMDD_N49R393_Required_Device_Status_Header_Content_Supported,TRUE,TMDD_N49R393_Required_Device_Status_Header_Content_Parameter,,TMDD_N49_Flag,FALSE
1726,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.2.1,Restrictions - Device Status,Response Message,O,Yes / No,,TMDD_N49R394_Restrictions___Device_Status_Supported,FALSE,TMDD_N49R394_Restrictions___Device_Status_Parameter,,TMDD_N49_Flag,FALSE
1727,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.2.2,Unique Identifier of the Controlling Center,Response Message,O,Yes / No,,TMDD_N49R395_Unique_Identifier_of_the_Controlling_Center_Supported,FALSE,TMDD_N49R395_Unique_Identifier_of_the_Controlling_Center_Parameter,,TMDD_N49_Flag,FALSE
1728,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.2.3,Device Communications Status,Response Message,O,Yes / No,,TMDD_N49R396_Device_Communications_Status_Supported,FALSE,TMDD_N49R396_Device_Communications_Status_Parameter,,TMDD_N49_Flag,FALSE
1729,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.2.4,Operator Identifier - Device Status,Response Message,O,Yes / No,,TMDD_N49R397_Operator_Identifier___Device_Status_Supported,FALSE,TMDD_N49R397_Operator_Identifier___Device_Status_Parameter,,TMDD_N49_Flag,FALSE
1730,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.2.5,Event Identifier - Device Status,Response Message,O,Yes / No,,TMDD_N49R398_Event_Identifier___Device_Status_Supported,FALSE,TMDD_N49R398_Event_Identifier___Device_Status_Parameter,,TMDD_N49_Flag,FALSE
1731,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.2.6,Event Response Plan - Device Status,Response Message,O,Yes / No,,TMDD_N49R399_Event_Response_Plan___Device_Status_Supported,FALSE,TMDD_N49R399_Event_Response_Plan___Device_Status_Parameter,,TMDD_N49_Flag,FALSE
1732,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.1.3.1.2.7,Device Status Date and Time Change Information,Response Message,O,Yes / No,,TMDD_N49R400_Device_Status_Date_and_Time_Change_Information_Supported,FALSE,TMDD_N49R400_Device_Status_Date_and_Time_Change_Information_Parameter,,TMDD_N49_Flag,FALSE
1733,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.5.6.2.5,Contents of the ESS Status Information,Response Message,M,Yes,,TMDD_N49R670_Contents_of_the_ESS_Status_Information_Supported,TRUE,TMDD_N49R670_Contents_of_the_ESS_Status_Information_Parameter,,TMDD_N49_Flag,FALSE
1734,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N49R12_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N49R12_Contents_of_the_Error_Report_Parameter,,TMDD_N49_Flag,FALSE
1735,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N49R13_Required_Error_Report_Contents_Supported,TRUE,TMDD_N49R13_Required_Error_Report_Contents_Parameter,,TMDD_N49_Flag,FALSE
1736,2.3.5.5.3,Need to Share ESS Device Status,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N49R14_Restrictions___Error_Report_Supported,FALSE,TMDD_N49R14_Restrictions___Error_Report_Parameter,,TMDD_N49_Flag,FALSE
1737,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.6.3.1,Send ESS Observation Data Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N50R671_Send_ESS_Observation_Data_Information_Upon_Request_Supported,TRUE,TMDD_N50R671_Send_ESS_Observation_Data_Information_Upon_Request_Parameter,60000,TMDD_N50_Flag,FALSE
1738,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.6.3.2,Publish ESS Observation Data Information,Dialogs,Subscription:O,Yes / No / NA,The owner center shall begin sending the updated response message within ___ (100 ms - 24 hours; Default = 1 minute) after the information is updated in the owner center. See Section 3.4.1.,TMDD_N50R672_Publish_ESS_Observation_Data_Information_Supported,FALSE,TMDD_N50R672_Publish_ESS_Observation_Data_Information_Parameter,900000,TMDD_N50_Flag,FALSE
1739,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.6.3.3,Subscribe to ESS Observation Data Information,Dialogs,Subscription:O,Yes / No / NA,,TMDD_N50R673_Subscribe_to_ESS_Observation_Data_Information_Supported,FALSE,TMDD_N50R673_Subscribe_to_ESS_Observation_Data_Information_Parameter,60000,TMDD_N50_Flag,FALSE
1740,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1,Contents of Device Information Request,Request Message,M,Yes,,TMDD_N50R362_Contents_of_Device_Information_Request_Supported,TRUE,TMDD_N50R362_Contents_of_Device_Information_Request_Parameter,,TMDD_N50_Flag,FALSE
1741,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.1,Required Device Information Request Content,Request Message,M,Yes,,TMDD_N50R363_Required_Device_Information_Request_Content_Supported,TRUE,TMDD_N50R363_Required_Device_Information_Request_Content_Parameter,,TMDD_N50_Flag,FALSE
1742,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.2.1,Authentication - Device Information (DeviceAuth),Request Message,O,Yes / No,,TMDD_N50R364_Authentication___Device_Information__DeviceAuth__Supported,FALSE,TMDD_N50R364_Authentication___Device_Information__DeviceAuth__Parameter,,TMDD_N50_Flag,FALSE
1743,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.2.1.1,Operator Identifier - Device Information,Request Message,DeviceAuth:O,Yes / No / NA,,TMDD_N50R365_Operator_Identifier___Device_Information_Supported,FALSE,TMDD_N50R365_Operator_Identifier___Device_Information_Parameter,,TMDD_N50_Flag,FALSE
1744,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.2.2,External Center Organization - Device Information,Request Message,O,Yes / No,,TMDD_N50R366_External_Center_Organization___Device_Information_Supported,FALSE,TMDD_N50R366_External_Center_Organization___Device_Information_Parameter,,TMDD_N50_Flag,FALSE
1745,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.3.1,Device Identifier Filter,Request Message,O,Yes / No,,TMDD_N50R367_Device_Identifier_Filter_Supported,FALSE,TMDD_N50R367_Device_Identifier_Filter_Parameter,,TMDD_N50_Flag,FALSE
1746,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.3.2,Roadway Network Identifier Filter,Request Message,O,Yes / No,,TMDD_N50R368_Roadway_Network_Identifier_Filter_Supported,FALSE,TMDD_N50R368_Roadway_Network_Identifier_Filter_Parameter,,TMDD_N50_Flag,FALSE
1747,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.3.3,Link Identifier Filter,Request Message,O,Yes / No,,TMDD_N50R369_Link_Identifier_Filter_Supported,FALSE,TMDD_N50R369_Link_Identifier_Filter_Parameter,,TMDD_N50_Flag,FALSE
1748,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.3.4,Route Designator Filter,Request Message,O,Yes / No,,TMDD_N50R370_Route_Designator_Filter_Supported,FALSE,TMDD_N50R370_Route_Designator_Filter_Parameter,,TMDD_N50_Flag,FALSE
1749,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.1.1.1.3.5,Linear Reference Filter,Request Message,O,Yes / No,,TMDD_N50R371_Linear_Reference_Filter_Supported,FALSE,TMDD_N50R371_Linear_Reference_Filter_Parameter,,TMDD_N50_Flag,FALSE
1750,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.6.3.4,Contents of the ESS Observation Data Information Request,Request Message,M,Yes,,TMDD_N50R674_Contents_of_the_ESS_Observation_Data_Information_Request_Supported,TRUE,TMDD_N50R674_Contents_of_the_ESS_Observation_Data_Information_Request_Parameter,,TMDD_N50_Flag,FALSE
1751,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.6.3.5,Contents of the ESS Observation Data Information,Response Message,M,Yes,,TMDD_N50R675_Contents_of_the_ESS_Observation_Data_Information_Supported,TRUE,TMDD_N50R675_Contents_of_the_ESS_Observation_Data_Information_Parameter,,TMDD_N50_Flag,FALSE
1752,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.6.3.5.1,Required ESS Observation Data Information Content,Response Message,M,Yes,,TMDD_N50R676_Required_ESS_Observation_Data_Information_Content_Supported,TRUE,TMDD_N50R676_Required_ESS_Observation_Data_Information_Content_Parameter,,TMDD_N50_Flag,FALSE
1753,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.5.6.3.5.2.1,Restrictions - ESS Data,Response Message,O,Yes / No,,TMDD_N50R677_Restrictions___ESS_Data_Supported,FALSE,TMDD_N50R677_Restrictions___ESS_Data_Parameter,,TMDD_N50_Flag,FALSE
1754,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.1.4.1,Contents of the Error Report,Error Report Message,M,Yes,,TMDD_N50R12_Contents_of_the_Error_Report_Supported,TRUE,TMDD_N50R12_Contents_of_the_Error_Report_Parameter,,TMDD_N50_Flag,FALSE
1755,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.1.4.1.1,Required Error Report Contents,Error Report Message,M,Yes,,TMDD_N50R13_Required_Error_Report_Contents_Supported,TRUE,TMDD_N50R13_Required_Error_Report_Contents_Parameter,,TMDD_N50_Flag,FALSE
1756,2.3.5.5.4,Need to Share ESS Environmental Observations,Optional,Yes/No,3.3.1.4.1.2.1,Restrictions - Error Report,Error Report Message,O,Yes / No,,TMDD_N50R14_Restrictions___Error_Report_Supported,FALSE,TMDD_N50R14_Restrictions___Error_Report_Parameter,,TMDD_N50_Flag,FALSE
1757,2.3.5.5.5,Need to Share ESS Environmental Observation Metadata,Optional,Yes/No,3.3.5.6.4.1,Send ESS Metadata Information Upon Request,Dialogs,M,Yes,The owner center shall respond within ___ (100 ms - 1 hour; Default = 1 minute) after receiving the request. See Section 3.4.2.,TMDD_N51R678_Send_ESS_Metadata_Information_Upon_Request_Supported,TRUE,TMDD_N51R678_Send_ESS_Metadata_Information_Upon_Request_Parameter,60000,TMDD_N51_Flag,FALSE
1758,2.3.5.5.5,Need to Share ESS Environmental Observation Metadata,Optional,Yes/No,3.3.5.1.1.1,Contents of Device Information Request,Request Message,M,Yes,,TMDD_N51R362_Contents_of_Device_Information_Request_Supported,TRUE,TMDD_N51R362_Contents_of_Device_Information_Request_Parameter,,TMDD_N51_Flag,FALSE
